N,P,K,Temperature,Humidity,Moisture,LDR,Label
55.37958568160522,58.06375624822817,47.423639100013155,34.207304669975976,68.2316418185344,52.753656853282735,52.84574092425121,Medium
88.17824145335678,70.99520464083452,99.93367084394501,37.74425937109332,92.38508146533269,86.4476082351905,83.22185007739897,High
26.222000216141623,5.192992379231953,2.255681432466285,5.792570347330229,28.586413730468067,34.1533999632032,4.776448723619595,Low
43.26344744107331,42.38311932932633,38.657795231582924,32.62109764668178,49.0191305582687,63.80979392354281,58.225361523997634,Medium
83.83684743355269,73.7516558509609,72.55167615845919,42.59669163292109,78.73512668948128,96.60098800828972,95.71766326572971,High
11.027727326710938,0.5706333965040361,3.890477065131484,10.095264041559588,26.053995531652117,45.17909034936656,0.920011064123849,Low
57.20488808431642,56.41263271604757,50.189200490002264,34.571384098596475,53.419515735673514,65.98510272096233,44.47096410336426,Medium
88.0281026590232,95.68771833772746,73.56200991147409,36.360071716371145,74.20554625699577,99.23867765207495,95.39698640312974,High
9.798439326255064,21.002049232326854,11.322364830094479,19.635636578428468,19.4700524754776,20.016201057810513,11.992942574468131,Low
42.36510609098578,42.25608593683324,58.79831747015786,31.984022119894963,59.68395309621239,52.00374354163005,51.70097534747124,Medium
81.21789445168442,98.05781924643523,80.98259492197492,42.618611856260635,74.66580823481831,71.26167334783727,76.56591413448837,High
4.931286594319941,2.7581111453687726,28.361796548270604,2.103132971379229,27.93544943279425,34.07320060879408,20.404957220492996,Low
45.2810935750595,38.05701367019743,51.516929930413035,30.513257617677645,61.824231552145164,54.184322298239245,50.90619549621519,Medium
90.56531099474033,89.40810897780578,87.9607272825069,40.79891737750159,83.24380311809048,70.33742679891552,83.43382705807628,High
21.646847074442277,21.965807932190664,11.565088954265981,29.14304406445382,37.070506376621594,23.914905697936817,3.5405329783263495,Low
58.22973445656044,44.40530688391594,62.27648084824097,31.08073768004059,47.98166041710017,61.27910234533486,40.395371359566596,Medium
88.17024176167679,77.64790582801089,88.32531596930981,41.20358068535059,71.56375323545683,76.35353285768683,76.30919486955685,High
13.848876038144839,26.5205755173018,13.215814437539006,10.244080378691066,9.815081766291055,48.42639959094285,21.15572003205464,Low
66.59290784851768,63.84472812027447,68.65171242633872,31.221394499095652,52.02008213672724,54.494741673401904,31.57972259547232,Medium
70.21746291555463,82.19461890358626,85.35119513345465,44.60847606135795,91.13768240654909,72.53423565000979,68.1123236675161,High
28.628553129513026,12.827414433843176,13.704212273307904,5.529917249916105,33.693719236288764,33.774006447926226,28.867556622620036,Low
36.071799094921765,64.65723528850279,47.76991913073833,32.98805045677101,65.27364364489722,60.9406296942945,47.82203807079778,Medium
92.22894292068453,95.15900629583265,95.18585616755844,42.640749243367104,93.53326556366146,77.96647066245698,73.09912136706724,High
0.628626571185768,15.181637988070184,32.549087257895614,20.267258680950697,23.68380790284433,9.839858377505905,22.571962638070996,Low
69.97585499462029,66.92192971714799,63.95920574410364,31.296102279961783,42.52389918168984,57.222318589016666,54.36332298683733,Medium
91.54871659995331,83.43313057930021,88.6120654419505,39.14484230085395,79.62820028973877,89.28407001099157,79.56369972866051,High
6.936233018830389,20.10336037658025,21.836361462238745,14.12898034402608,33.31281723195897,18.78677956502556,19.114879238358327,Low
48.36973748538113,56.92100343927846,37.28149173131524,30.459436963059098,51.46395547303406,64.91916475149816,33.63332684603622,Medium
72.90399804963965,91.1351383331269,78.22148212253158,39.719733524544566,99.91776620235825,91.25932530324137,92.55411311894656,High
24.901124929046603,7.920586021404387,6.153735097714916,2.1749780224039004,11.830128257958474,39.10558098100749,2.9653379432039975,Low
39.01580584452923,48.7358559187713,52.699928236404375,34.39448725041666,42.725015260113494,54.168974811726656,39.631358120998115,Medium
80.91873846145612,82.66433411704391,86.90852702641084,40.44162511218326,84.41536999714748,81.69029335748091,85.03371085968233,High
21.52076543078562,23.161885311199704,34.33396051856648,20.052863324236323,13.334603525991838,27.97806111492499,8.692403188462619,Low
50.61927446252968,65.49916232844168,69.14813075132349,32.80532605251478,67.43395809311727,59.5640939935582,57.99683265121884,Medium
75.2378185804091,78.77245195928018,91.09788910781083,36.56078512781265,96.29913477151827,94.81300529549729,78.68785454827012,High
30.336030913123782,11.321710548188761,21.45980318821554,3.644853829202226,22.82642057387018,8.240771132390062,27.58174587454834,Low
46.2878427551577,49.4602073812691,50.31004700883432,31.257408211112914,67.58014214780493,62.432267852387916,54.12419460533065,Medium
78.8703704299493,82.32524135625607,95.02884703319732,38.73500840572584,99.47949246279349,95.46070361710828,84.64012471359624,High
14.028396146860633,4.082490634037963,22.318016030366735,6.389238579975768,31.47174295781108,25.46219097264212,6.745355582724052,Low
54.17345063009476,42.8135225302589,38.513756251077794,33.95669085081721,62.62291837028168,67.91729761037891,42.97202059133591,Medium
99.45305605049023,99.91860108721235,72.12672851642364,42.88244979373256,96.35641345205526,99.64858506105372,61.96517049872658,High
5.949822675187334,32.955446498033886,26.23007508660865,8.971650987189893,31.413782773126606,46.34351662733394,3.112982715916676,Low
49.43313576621974,42.63280376260409,54.88950487565975,33.7615258373138,48.48335552620459,52.23681207787989,39.932008303068855,Medium
78.98088594722454,73.92114964267685,78.15763058927364,36.99917774083888,83.75796018156008,98.55374086904224,77.24450940824585,High
33.7686273267534,28.698916302256713,3.911950972571919,24.253107927189447,21.829784393637542,46.65730178154867,18.901119486392346,Low
36.783737287309876,63.473869092182255,51.13817192512506,32.90411888527689,43.853885050650945,54.92376857901418,54.205832518067936,Medium
90.02392507222113,75.93495331832806,83.48649428640334,35.42328852704707,73.92431726026246,75.61137380129306,69.87270875501919,High
18.79017834786958,28.732570887781062,1.5559721639707347,3.376788291937091,32.940912760762664,15.265648859294833,4.890624308981493,Low
37.22415240330186,51.40077587429877,57.80053299579529,33.93977879701497,60.54657729643054,62.740188089126235,48.35748701219204,Medium
88.25783717929816,94.33462343704386,81.79676536123132,37.406371533701844,86.09652071505704,77.33089168572884,70.7914468223254,High
2.2483773048249143,14.398506788725612,24.2095418388753,3.915487057606332,26.04506824928809,20.967913819296314,9.000473367578847,Low
54.09810167040528,46.30765507189019,39.72367644628526,32.10632346273012,65.77451609257157,67.71331036085911,51.071448750316364,Medium
77.41914084566852,92.65172025898654,70.74406046162548,37.811002828555495,73.48420975465419,96.3352033080686,86.10064311600873,High
34.64193532490205,20.31813475546082,5.853890248428282,5.155854779615025,2.209382704519558,26.584767658852414,12.737550061419187,Low
44.650843734124884,35.24110329936833,40.717933740581195,31.125811591283718,40.31723825369531,66.25172374311398,50.08841378757933,Medium
92.83139695214501,92.3061621510794,97.52679605755836,43.036231414985714,77.52523142167041,79.54665405541964,68.7839042325321,High
26.440591281959723,11.716295851227018,22.275259076097814,0.8449916308386995,25.37547797575762,13.403483313406728,22.707134258882604,Low
53.886815612415084,60.42089232252978,57.629496338614096,34.813398640761385,49.293381681863494,60.57617147889598,56.16368074121688,Medium
82.19914008494887,86.3830099946657,92.23277889442122,36.74562757989219,88.76093671981674,72.26766885154197,78.21130082008935,High
34.05419154342142,33.16583743661728,16.668899447546053,0.547042763494805,3.754687367377345,35.05237640380213,24.644562259490336,Low
47.11779174971586,37.98058692505508,56.02877557259001,31.5191950863817,42.61289658488555,59.76739392136952,45.84050233405634,Medium
72.74442840749875,83.0109120658218,97.19659418011818,41.461686738297885,76.87746005331262,97.8928318253337,61.36669126032304,High
3.4278864250902834,30.98126564991101,8.682247532702517,9.175833107442768,35.22545319545045,49.730636445961075,26.204154067751503,Low
35.91227453472904,40.08660807292239,62.48944481139456,33.587682933070965,66.30352957980159,60.37979632743589,32.06747302384768,Medium
87.09587780150186,80.71821510234723,76.36783880449605,40.07075977979822,99.01059643653159,85.58704958495984,86.46399665516965,High
19.081091178761092,8.078078036840058,6.639072902915108,26.92009481126271,25.814850867498098,16.480180941929053,4.099624773079573,Low
54.901413833898246,64.99493926603627,44.04831694915396,30.04198645704855,67.59066518720259,69.82747957345168,33.87801925968782,Medium
77.49622534446142,99.86738276605767,75.91334238538707,40.094405781684756,77.6899526265479,81.41075918499892,61.71410198358415,High
8.722500312830524,7.862636965312552,8.086870679443624,29.831953972071783,18.45798038392701,11.765053040729084,22.03578151255605,Low
54.450956587896925,50.627462472325156,58.666234658732265,33.88456742979483,66.74301631036928,68.99926845539225,42.953819454678474,Medium
81.21293431176801,86.77787352795214,77.3479904218748,40.2930732910221,93.6723221797677,77.6321857167329,78.164142680689,High
31.530704246964643,28.733429561891167,33.212574371208056,22.784626354374574,20.823681208678696,28.074614504482458,7.197314179777764,Low
40.10980398264974,59.96437402000469,39.24836078780977,30.643712700101062,64.6940708319295,62.1716951154154,47.00294343709817,Medium
88.76891666534355,74.58689691174469,87.82610710853687,39.99413813156199,73.92925756946416,98.44195265617265,95.9508099512676,High
32.354256381598496,9.889763468850203,12.469257598000475,7.30027354937948,3.172000838295337,33.040396764371174,26.4841535679514,Low
57.1951654986795,55.66415097065645,66.7025897910033,30.853840114938727,67.86970036183018,69.40176532476382,48.019668120787244,Medium
92.61407077756469,84.69146370010367,98.09102969020765,36.47717857122465,78.62311336219666,81.57857038051935,78.85515244458357,High
12.26775758666898,11.453242496264467,24.05154984838552,16.722686202286887,20.68349959639573,21.169818983900896,4.279112611468202,Low
54.1125026633874,69.94240459312923,65.28875683168513,33.462234728075636,65.63547400044172,52.30324468974561,32.210814231580194,Medium
98.14680554942686,96.27320918270675,99.88974050711887,35.983775450795235,85.92241650680371,85.90035708628939,80.53993161631126,High
3.9296494668558415,26.41129720763108,6.587364561036241,4.109676903449869,2.8751271543590606,47.05185397807366,21.80401846044858,Low
38.75836750280376,55.30920781403505,63.38544633946884,34.04088104651366,58.7324910779396,68.10041401818846,39.90762706476974,Medium
85.5919859825311,95.01003045449617,71.04279637350422,36.04482963768211,98.29183851931045,89.85695817163514,86.40605711536722,High
32.7656613576829,34.02758801191363,0.8395645808329527,29.525278039451994,26.984527784087273,26.672381210171437,16.7368472952173,Low
37.86816792327293,41.08408068010077,59.12818957272145,30.175445380710904,57.5680328742649,50.218760620401746,30.309939847580072,Medium
91.27285039462134,76.63297422192748,87.63218612233608,36.05985228172953,91.36895685654741,85.96859145144326,95.36830014749705,High
7.007924188413691,1.8717431403348979,3.6472009060607897,5.283168295460809,14.64843017144332,16.4094256253229,22.66484707861102,Low
36.0425125500617,60.59288394019337,58.5642907598402,33.3827051849092,45.68147817183683,53.86591769615234,40.46020407427251,Medium
95.8992881719525,93.32810713322995,79.71860906226648,40.788691488317326,91.07838530943502,90.25352978140162,68.53450693480337,High
32.881802446296916,31.45758059700817,30.077917664194423,0.25831444785466284,38.00979015181833,47.94715333796532,27.969878465298322,Low
39.76647451212675,69.07899985236313,42.21865090204681,30.376135035108813,66.7543696217532,51.5828168711459,42.14723856533749,Medium
89.41049248139849,77.2160424341482,95.40927445472752,36.506712504868666,99.46989578524467,83.06021052635735,63.37391560770068,High
9.436010280047983,34.15626274711733,7.013888341861259,10.856218935458996,38.028284752007295,22.026979226752243,28.228691931624272,Low
54.22878853881846,64.85156815429964,56.594895754255994,30.243466231510784,63.93942502531128,69.58403678454755,34.836662707727655,Medium
87.44999039200349,97.70425011159384,92.35030443221692,42.63285836584397,75.86158013273479,73.61799366020244,97.05729306840625,High
22.103891701173467,33.17602360839231,13.39281087720217,13.854639695780703,32.49579644587948,3.597735959840592,21.027585732975016,Low
67.56259207418525,69.14563906973524,52.20211223204353,32.96366211563947,47.60029181135078,50.81695063975815,44.85826381895792,Medium
79.90370148329535,71.59554504864276,74.72554865036376,41.00756298789202,83.61637639063392,99.5652006571021,93.94422987600208,High
15.791998602384675,34.59581636899372,24.56090697684824,4.049846629824321,2.238997160110876,43.325447667020086,10.136204252852798,Low
58.57893682396288,45.1669110479724,52.732951902403016,34.463357957303074,63.76671384250062,68.19626065402232,34.582082286231376,Medium
88.26499572855988,72.80592183225016,93.61100282474655,35.39769630139188,83.98062383883018,79.40707205309008,80.23191323003088,High
8.590307108187723,30.343977518461102,18.11694813439753,14.435193177583669,17.42822517978281,42.358445301167556,20.17433286048699,Low
52.16810181288302,66.67108522356804,51.42598170282912,32.00429911686519,59.298246540844424,68.07925929032508,53.583100294434445,Medium
77.27111642396498,71.84824493396785,85.38590977568262,37.726652630204995,78.01142455253951,82.39831265320375,78.96392676279521,High
1.9214659313706417,0.6163143765386125,10.036054824244081,17.98577220130264,2.6157251559458716,19.43765344934367,28.237236745555357,Low
35.11442074523684,63.4986220732695,65.35234234774464,32.01173794053766,43.5550796122193,56.256148910957926,41.96181883727458,Medium
90.82705115552417,94.76678635649492,70.94901121154989,43.28435793137597,70.40326972208533,90.66269228554887,93.07516539336675,High
28.249757720548413,4.14280086704431,29.63339899835608,10.546575011912662,23.21772436400003,46.72908460597438,27.591310351373604,Low
44.90699928862417,66.59809556234308,47.68824620428309,34.57200560080606,67.27686536164552,60.08845555347959,32.15721170229642,Medium
90.08161517274638,74.05794948831348,78.74117591284272,36.70163820448919,70.1494891244571,98.43863926472234,73.81329477305185,High
23.267641225143137,3.579982597740456,32.759298911175314,26.46420224508265,25.805331997477374,43.43559295005092,25.575876166675023,Low
49.14161893711753,42.59427746514249,56.15769664904148,33.127740821890676,63.810331874365474,60.73493422923505,51.05876935880207,Medium
85.3072115883835,81.37864138974619,89.06283937845672,39.94720323373599,83.28651330850956,94.99808199192032,89.8263957579203,High
8.670518299026217,25.669748536831225,25.402389576868856,1.3273535220981225,2.8531357384952916,18.78619023883617,23.097245201577504,Low
69.35067123320547,58.58434013465863,46.74468112197714,31.536762004268642,46.31897690416306,58.132242109624876,55.1208150304243,Medium
99.4912036264522,93.69419603211651,92.04064919106597,40.43262663216139,94.41863873043681,84.0325556352413,87.16991246176984,High
30.04751318696788,10.391545884529892,16.47246678936926,22.581397268978108,31.138936978407763,31.696985977632885,16.784661541351756,Low
54.615843666114756,63.49835734638922,67.75450952780372,32.62936190115658,49.22940906816925,56.55534638692207,56.49275754296432,Medium
89.00585612836929,96.78105444281606,96.3287562319868,44.6290504323631,79.55494382218167,87.6951152369067,69.66532075535997,High
15.020875139323367,27.95936009554063,21.96343058530282,11.221278600952955,12.101056534936605,41.345509357586394,6.305231780920685,Low
52.8395892135369,61.95550058872143,68.69972009832202,32.427843580845696,56.316728645893285,66.00852054090656,32.537139653419665,Medium
97.01047994450363,76.1020254211724,89.54520511781692,35.524288743215195,90.97163581103702,94.61054781510927,91.52988539028546,High
34.73481825981279,12.870086298396576,32.275130314681995,14.10868896064422,25.39930817382554,25.650462076201503,24.428180057576988,Low
40.537745988720104,53.84508945929547,37.67683695086448,34.10819315223738,52.72989751251605,69.84224168156999,31.2975166135108,Medium
88.44985893872595,72.86737807146632,83.05390561191138,37.269686756386314,71.25507348922406,72.42438355342632,80.12554787043094,High
34.65330672546361,16.250661340713638,19.40518339590702,28.939071034907293,5.362603347543282,48.48202115842124,29.89187391656464,Low
43.39471280457127,42.77410704565994,35.37105544324316,34.310639196371376,68.81885515620543,57.521341734973944,44.01102470944288,Medium
78.7216470116514,79.26731038757622,94.22773288533901,38.57563268844747,94.29921248069044,75.08809869065043,72.10799803638692,High
18.639588981586435,30.965017429333052,3.6051755451588208,12.237009367648179,36.70126131984678,27.525382843455397,24.193690911943083,Low
42.302996857782404,39.43918701820407,41.514407747926406,31.75968041971668,40.17352971645869,69.15676849666961,57.851534092434605,Medium
82.56829073351034,99.82250709944297,90.03153644112949,35.27380838541176,93.17253501413134,70.9565293001252,60.082763126929976,High
3.556887114006125,27.120576382546677,27.84688015963281,17.027557270512325,22.280542923979127,27.323023497957095,20.654572201807532,Low
49.27394552004166,57.86965462240339,48.531053279600044,30.18365026771347,63.86992306466236,51.51133360131948,38.46386191889743,Medium
77.01872555943422,95.70672213952695,86.52357147973368,39.21685478175472,81.02536852166622,96.00294227842433,65.02406048030974,High
30.51203665059286,28.55180284227613,8.457052805240222,16.5604097597065,13.258045810480525,22.95449825880638,28.295895463116295,Low
38.61168704263136,54.401158659652694,58.82598131663519,31.039366171791826,56.55255853460032,66.2979238254934,46.0728975551652,Medium
80.88471926840255,84.60880873184313,70.41724802525118,37.674549336766944,89.61917060043389,86.92835382689873,94.81303740340215,High
20.85418596636099,11.512643872081023,24.575712817239623,14.648629875041589,27.775601825350947,24.26191941479296,7.131952575690431,Low
45.35046352412836,43.42866175575382,59.82251523573447,30.860872263996892,45.28952563249503,64.73868591769575,36.250653303029,Medium
79.05536798904043,97.63998087162277,96.53782806673509,39.369070913082176,91.37701964333593,76.97410112436964,77.63959782223695,High
5.69323715086885,24.656208389458417,19.368176329805916,12.378607841078892,9.48071026073877,39.270356577210336,9.023478175703861,Low
46.33795978928117,60.80158447859034,45.489456475786156,33.685751378083125,59.71432573528858,61.2877034503173,39.91906845984662,Medium
90.36762501530858,85.530142660827,83.47884988686734,38.760698525001835,97.89330143364417,91.43646649888572,66.42221028735784,High
18.037015754295467,15.47967302846301,13.46483475061769,6.307544284050945,36.42487329422164,18.269069654031117,1.1729758197576323,Low
59.619662099193405,57.627409699338656,61.6984900758427,32.01144370042061,57.204992040208566,58.62021187228562,37.79963884451255,Medium
88.23604754311238,89.89458188960715,85.50141606757002,41.607080631367,84.48703359762554,70.5660325347935,60.00816873306894,High
30.659627732974737,21.364816994759536,27.596661595979576,27.829834608072755,36.150840760655846,33.42219370285688,7.300930808164708,Low
37.30408167651335,37.78575934927362,68.0424645637677,31.801179260687604,64.57626895568177,59.13241866936958,48.31285839090609,Medium
79.51112825609044,87.82235228720154,83.46909194624871,40.19461612088067,77.48823530499739,84.475679528802,60.64316475904476,High
22.95318535855448,31.431299284403423,8.773549353477753,3.5103210433233754,31.390118927422957,29.45903722867237,13.382784154029178,Low
60.26296806051594,50.23166093175686,42.62300594738044,33.17819066822401,42.53211373679353,64.28524890419773,33.598366759834846,Medium
76.9546837696322,85.99358352176134,72.2079965621979,38.84427388570644,93.42822193433346,90.15990861800209,88.77353207232937,High
34.615954519023255,8.624667238792556,27.07734224163796,6.895712086205014,35.89596824023205,14.944330220997637,0.14441546179793208,Low
44.48526009023425,56.47172266031604,47.226717466769514,34.39164909097043,54.33390905458165,56.67145448101397,54.343505163789814,Medium
93.99968942809434,71.33795685767483,89.30975119317503,43.322581159249395,93.70910606767308,70.67854094719816,86.94959150923022,High
24.68178901594302,12.634462408722158,22.619498713817606,17.500565108898442,0.11339176237551207,24.827154442761127,24.92001393585805,Low
57.61127214908185,41.42815419926044,60.17928581487014,30.022093753990983,44.23809062840061,56.00416054876954,34.977384672152745,Medium
75.65215125004886,95.7652621537458,73.27221038112297,38.825968905763254,85.29362750546419,82.84292143707187,81.15533548020616,High
34.370330395046956,31.661598426948125,15.567338897296853,24.12677108024315,4.302007185775523,1.4997318596975562,29.610762152405243,Low
66.41430689701113,38.94340533986977,56.003602564438964,34.44775896968447,66.8528747025563,65.97524964337387,40.83756622207887,Medium
75.29254281522937,83.63292800880312,80.01308011420859,43.951903109376204,70.87672326476586,93.49370289915507,63.47751968199834,High
24.66207827463736,7.976824107255646,26.059269146444475,24.66464482560141,19.21979516814837,1.118077179360616,19.857005342762054,Low
52.643616563022526,51.29130430128314,43.48352060605488,31.416835300852004,45.88195877224995,54.61537727499767,56.58485204704742,Medium
77.7084862964767,84.07875686323051,83.75800844011674,43.65680714329363,77.90900740092029,81.33931003597061,98.98842897940224,High
11.153293060399852,10.34127889115722,22.690181519626325,8.219991772698764,11.89489733827877,20.076139825599316,28.02711353326798,Low
59.17049687122872,40.11705199650649,67.50849525146792,30.812190578397093,41.024848228782815,63.27971054460999,53.18797998643471,Medium
87.62301583315727,88.62372331804961,73.98056026987277,37.91569132485783,72.15196688721102,88.34176022337543,79.94843331660124,High
25.6225488942781,4.748801111818913,34.16263631164505,14.627354647821168,19.26306832509903,15.26129939755852,11.305981568152868,Low
37.47751730852948,68.99099014828869,50.43381980601155,33.44653802157815,56.55710910704413,55.10974684164154,54.943404111445574,Medium
93.13270771213341,99.56746304750031,98.07933983476545,43.01040570222792,85.79030089951583,84.62343436369298,85.33718648728144,High
23.12073137393026,15.83256626235021,1.5130097167990664,25.73193007544963,28.648995829277645,38.984128117247245,18.766867692823308,Low
68.45542099413674,65.99295477734468,41.595387444296215,32.53819798576295,67.39450215149736,62.39001553085327,44.31690883356811,Medium
74.56606468988822,94.68663561563586,89.69860223445107,38.32179670520523,87.78387917027757,95.79742042764659,83.86887130678987,High
16.85085879264399,22.385142162944575,23.337331740464606,13.175001530166572,14.73863581743319,9.34252108903355,1.4922111087670331,Low
48.34473557289545,35.980811150797294,41.97507219916971,30.66776715189447,53.95774089026615,66.63406172965549,52.41640998373492,Medium
93.10356892675918,80.83970295660613,97.40553390974372,40.306296548837494,91.68039698430586,99.89871100313405,78.87239857707254,High
11.197011812533784,14.879835531966974,3.46397273123118,21.391505853213854,36.79781821278397,6.786629285786061,28.90959684156331,Low
36.01720451591228,58.29227164782384,63.00307769396368,32.192600551427475,61.733349298272856,65.6123969086365,40.98250123440876,Medium
96.61401041287695,84.96437280040199,92.79991437828191,44.5228356604489,98.0312270911865,76.65434787936573,88.96543359274924,High
19.647773475955766,3.1887461613659114,13.797791028939537,21.07688602770176,38.77054790166348,14.15201307918016,20.954982929982,Low
36.276925460667854,39.81450572379437,50.47751483581546,32.068949778334385,45.04310771303616,68.68372232552261,44.78278768453606,Medium
83.64981000745894,76.21716577266695,85.06097587138667,36.343896234758624,81.80599322340954,88.35597361825778,90.71896461746849,High
21.69250277200496,27.448108228408035,28.371622820525623,2.386279640926652,31.329412177732543,28.60436094808784,28.41991992828141,Low
51.68230750716336,48.98068554120255,63.62056943185331,30.95810530387992,45.37998537634479,63.778304973022,47.600716364514426,Medium
73.2080695071473,93.7842978129861,75.99142072289524,41.847394820746665,96.6224730954305,87.41829083066625,63.117958296992256,High
19.65103665595197,9.661685670421251,14.38681383653825,17.2855191505574,39.00965902935842,28.94866136060931,6.154666044865589,Low
54.09957565082051,45.74827312761669,67.56384040254092,32.95290475410132,50.821773676698506,56.29729802708803,41.63657751212062,Medium
76.13544402269125,95.35791183096713,94.60567724694066,37.300221468667324,77.09712800123003,94.2909780474582,83.83400632492011,High
16.82556374128991,1.0130732025383367,27.37609336322305,4.185712096390649,6.604903807302929,35.64838867915282,14.728404645041168,Low
42.02807381762206,41.632894458945174,46.524622728060066,32.35916232576393,56.657576732305444,60.126481833226954,35.5255399893773,Medium
90.63635552280296,88.08865586002435,76.41765968441004,36.09631507314005,76.92589979463806,77.88964123282267,86.73604441687418,High
34.224256641824226,21.145019410317072,11.967147151915661,26.0194297775869,0.4856329183604613,39.225285524647134,21.166365948073043,Low
58.69388065498998,42.16209750329828,61.54354679318419,34.08387067965824,49.489443758477606,51.63469509828999,37.39932472652388,Medium
88.67812674319845,71.69840683569818,74.02079604522979,43.709034953317385,72.43229849234861,70.0259455259545,74.92009406512923,High
23.4495870357461,14.481177800588195,12.55697227557088,3.7123739237689826,8.324467724976765,47.3859239410373,3.9875217244442873,Low
52.19121264799329,45.707993512091434,43.049902120527854,30.572868209397495,62.107974045413876,60.26182255732385,32.59707632012156,Medium
73.56081461948392,94.59915559911693,97.74569631869224,36.51215670303356,95.10563459910408,87.27729468215337,67.73074533838879,High
10.20427735580183,17.419048485125437,28.705956207239357,1.7770447598721462,37.811787719351784,24.863088299127238,3.2957357490040784,Low
39.43959698616333,41.414662718745305,45.23682169689019,33.83687280281179,59.03773123994968,59.41158529671213,51.78752292827625,Medium
75.6713406013817,89.01100985987844,83.79887311407342,40.17145610743313,89.72885320473115,81.56666016694604,81.4572430699084,High
23.084389247915617,9.809670146444763,15.595364011400314,7.245712271757223,38.3829900504592,43.03975905735987,11.694799697941471,Low
38.53943470795329,58.796925546874505,48.1501476241513,33.16158470179734,41.39114986062514,58.56167565628179,30.802638190023668,Medium
94.28447465729984,81.6902970126318,87.31125546827974,36.44172987051221,96.27007371244171,88.03828887461158,66.81154370890637,High
18.149431991532644,2.0947158125012137,5.671100067666853,10.81456373260428,35.39208260258617,21.259460260387474,14.42931790907303,Low
43.55463996131066,52.56967053579492,58.14955129972805,32.48114989361442,54.92624871039115,51.07681992086045,40.947515953311786,Medium
96.35563399551708,84.373341040209,74.96083264549573,39.7675972379522,86.35028745730284,83.0964777392242,96.26230047974556,High
26.751806967152692,14.002324988768812,29.58556187456618,9.705295912950533,14.405463239127453,47.41655179078967,16.606241517870544,Low
41.13101128879303,52.85045247305842,54.8144319482025,31.75062534181721,58.903488226200366,54.51053005931732,34.514968938613954,Medium
88.74734183215216,73.4897483794197,73.20134284774744,41.456534704025515,87.74000585085557,88.91539067272868,76.29572377378597,High
16.804586263924154,31.95905377906678,12.813938421744535,1.89566919780649,31.103236874281812,36.73627890454326,26.445414002654022,Low
60.8952081947377,35.20576235844979,35.41890546198996,32.61120208054474,59.737668130655805,69.24890472051885,45.947441192303266,Medium
70.71072782407438,94.69196447815344,73.11356324235271,41.41036217320474,91.86892882974041,95.61914131699405,61.49154779283932,High
6.202828079997467,32.57097461289635,16.549233305007412,4.165766149835758,10.829640668665172,10.920265274340013,27.15171063982734,Low
44.545278375857734,59.99829842004124,64.07302053157585,32.389496572531925,63.10552384082612,57.81693879310921,49.19266762812497,Medium
78.23674347992097,81.92984227238797,98.4109806587457,35.113140092894746,76.14083730453828,81.22001837015677,71.23097892886115,High
31.2483329264696,21.771389543990328,3.100481658057527,10.841415473950942,39.82902588968981,13.756573238932713,22.907803762072472,Low
